timestamp,x_pos,y_pos,z_pos,qw,qx,qy,qz,raw_yaw_rad,corrected_yaw_rad,raw_yaw_deg,corrected_yaw_deg
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07572,-3.07572,-176.226,-176.226
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07261,-3.07261,-176.048,-176.048
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0721,-3.0721,-176.018,-176.018
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07203,-3.07203,-176.014,-176.014
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07244,-3.07244,-176.038,-176.038
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07228,-3.07228,-176.029,-176.029
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07258,-3.07258,-176.046,-176.046
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07273,-3.07273,-176.054,-176.054
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07325,-3.07325,-176.084,-176.084
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07394,-3.07394,-176.124,-176.124
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07271,-3.07271,-176.053,-176.053
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07254,-3.07254,-176.043,-176.043
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07239,-3.07239,-176.035,-176.035
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07241,-3.07241,-176.036,-176.036
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07253,-3.07253,-176.043,-176.043
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0726,-3.0726,-176.047,-176.047
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07237,-3.07237,-176.034,-176.034
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07243,-3.07243,-176.037,-176.037
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07216,-3.07216,-176.022,-176.022
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07248,-3.07248,-176.04,-176.04
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07298,-3.07298,-176.069,-176.069
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07269,-3.07269,-176.052,-176.052
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07239,-3.07239,-176.035,-176.035
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07258,-3.07258,-176.046,-176.046
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07257,-3.07257,-176.045,-176.045
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07286,-3.07286,-176.062,-176.062
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07256,-3.07256,-176.045,-176.045
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07266,-3.07266,-176.05,-176.05
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07308,-3.07308,-176.074,-176.074
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07487,-3.07487,-176.177,-176.177
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07248,-3.07248,-176.04,-176.04
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07265,-3.07265,-176.05,-176.05
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07251,-3.07251,-176.042,-176.042
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07222,-3.07222,-176.025,-176.025
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07315,-3.07315,-176.078,-176.078
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07248,-3.07248,-176.04,-176.04
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07255,-3.07255,-176.044,-176.044
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07217,-3.07217,-176.022,-176.022
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07231,-3.07231,-176.031,-176.031
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07266,-3.07266,-176.051,-176.051
2025-03-03 18:26:39,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07275,-3.07275,-176.056,-176.056
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0726,-3.0726,-176.047,-176.047
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07236,-3.07236,-176.033,-176.033
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07539,-3.07539,-176.207,-176.207
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07404,-3.07404,-176.129,-176.129
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07241,-3.07241,-176.036,-176.036
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07248,-3.07248,-176.04,-176.04
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07379,-3.07379,-176.115,-176.115
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0725,-3.0725,-176.041,-176.041
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0728,-3.0728,-176.059,-176.059
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07203,-3.07203,-176.015,-176.015
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07282,-3.07282,-176.06,-176.06
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07283,-3.07283,-176.06,-176.06
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0727,-3.0727,-176.053,-176.053
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07255,-3.07255,-176.044,-176.044
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0741,-3.0741,-176.133,-176.133
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07219,-3.07219,-176.024,-176.024
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07397,-3.07397,-176.126,-176.126
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07219,-3.07219,-176.023,-176.023
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07267,-3.07267,-176.051,-176.051
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0726,-3.0726,-176.047,-176.047
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07405,-3.07405,-176.13,-176.13
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07264,-3.07264,-176.049,-176.049
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07247,-3.07247,-176.04,-176.04
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07235,-3.07235,-176.033,-176.033
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07209,-3.07209,-176.018,-176.018
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07294,-3.07294,-176.067,-176.067
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07206,-3.07206,-176.016,-176.016
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07254,-3.07254,-176.044,-176.044
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07321,-3.07321,-176.082,-176.082
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07503,-3.07503,-176.186,-176.186
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07505,-3.07505,-176.187,-176.187
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07246,-3.07246,-176.039,-176.039
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07271,-3.07271,-176.053,-176.053
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07269,-3.07269,-176.052,-176.052
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07239,-3.07239,-176.035,-176.035
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07288,-3.07288,-176.063,-176.063
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07244,-3.07244,-176.038,-176.038
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07401,-3.07401,-176.128,-176.128
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07279,-3.07279,-176.058,-176.058
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07182,-3.07182,-176.002,-176.002
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07509,-3.07509,-176.19,-176.19
2025-03-03 18:26:40,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07197,-3.07197,-176.011,-176.011
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07178,-3.07178,-176,-176
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07564,-3.07564,-176.221,-176.221
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07245,-3.07245,-176.038,-176.038
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07282,-3.07282,-176.06,-176.06
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07206,-3.07206,-176.016,-176.016
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07525,-3.07525,-176.199,-176.199
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07208,-3.07208,-176.017,-176.017
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07291,-3.07291,-176.065,-176.065
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07255,-3.07255,-176.044,-176.044
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07283,-3.07283,-176.06,-176.06
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07229,-3.07229,-176.029,-176.029
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07226,-3.07226,-176.027,-176.027
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07252,-3.07252,-176.042,-176.042
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07381,-3.07381,-176.116,-176.116
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07219,-3.07219,-176.023,-176.023
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07243,-3.07243,-176.037,-176.037
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07251,-3.07251,-176.042,-176.042
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07251,-3.07251,-176.042,-176.042
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07254,-3.07254,-176.043,-176.043
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07243,-3.07243,-176.037,-176.037
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0723,-3.0723,-176.03,-176.03
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07217,-3.07217,-176.023,-176.023
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07291,-3.07291,-176.065,-176.065
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07232,-3.07232,-176.031,-176.031
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07237,-3.07237,-176.034,-176.034
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07247,-3.07247,-176.039,-176.039
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07269,-3.07269,-176.052,-176.052
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07226,-3.07226,-176.028,-176.028
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07262,-3.07262,-176.048,-176.048
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07291,-3.07291,-176.065,-176.065
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07558,-3.07558,-176.218,-176.218
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07288,-3.07288,-176.063,-176.063
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07224,-3.07224,-176.027,-176.027
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07296,-3.07296,-176.067,-176.067
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07273,-3.07273,-176.055,-176.055
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07263,-3.07263,-176.049,-176.049
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07544,-3.07544,-176.21,-176.21
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07274,-3.07274,-176.055,-176.055
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.072,-3.072,-176.013,-176.013
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07328,-3.07328,-176.086,-176.086
2025-03-03 18:26:41,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07246,-3.07246,-176.039,-176.039
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07283,-3.07283,-176.06,-176.06
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07252,-3.07252,-176.042,-176.042
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07288,-3.07288,-176.063,-176.063
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07252,-3.07252,-176.043,-176.043
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07525,-3.07525,-176.199,-176.199
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07261,-3.07261,-176.047,-176.047
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0724,-3.0724,-176.036,-176.036
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07532,-3.07532,-176.203,-176.203
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07222,-3.07222,-176.025,-176.025
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.075,-3.075,-176.184,-176.184
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07272,-3.07272,-176.054,-176.054
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07232,-3.07232,-176.031,-176.031
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07262,-3.07262,-176.048,-176.048
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07216,-3.07216,-176.022,-176.022
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07293,-3.07293,-176.066,-176.066
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07257,-3.07257,-176.045,-176.045
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07256,-3.07256,-176.045,-176.045
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07279,-3.07279,-176.058,-176.058
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07259,-3.07259,-176.046,-176.046
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07277,-3.07277,-176.057,-176.057
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07249,-3.07249,-176.041,-176.041
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07267,-3.07267,-176.051,-176.051
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07246,-3.07246,-176.039,-176.039
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07582,-3.07582,-176.232,-176.232
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0724,-3.0724,-176.036,-176.036
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07268,-3.07268,-176.051,-176.051
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07521,-3.07521,-176.196,-176.196
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.075,-3.075,-176.185,-176.185
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07276,-3.07276,-176.056,-176.056
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07263,-3.07263,-176.048,-176.048
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07273,-3.07273,-176.055,-176.055
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07249,-3.07249,-176.041,-176.041
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0732,-3.0732,-176.081,-176.081
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07235,-3.07235,-176.033,-176.033
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07274,-3.07274,-176.055,-176.055
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.073,-3.073,-176.07,-176.07
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07564,-3.07564,-176.221,-176.221
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07241,-3.07241,-176.036,-176.036
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0732,-3.0732,-176.081,-176.081
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07523,-3.07523,-176.198,-176.198
2025-03-03 18:26:42,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07231,-3.07231,-176.03,-176.03
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07251,-3.07251,-176.042,-176.042
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.0727,-3.0727,-176.052,-176.052
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07255,-3.07255,-176.044,-176.044
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07254,-3.07254,-176.043,-176.043
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07257,-3.07257,-176.045,-176.045
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07226,-3.07226,-176.027,-176.027
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07216,-3.07216,-176.022,-176.022
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07262,-3.07262,-176.048,-176.048
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07236,-3.07236,-176.033,-176.033
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07209,-3.07209,-176.018,-176.018
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07214,-3.07214,-176.021,-176.021
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07254,-3.07254,-176.044,-176.044
2025-03-03 18:26:43,0.0483904,8.03822,-0.0235082,-0.0340996,-0.0105332,-0.026071,0.999023,-3.07223,-3.07223,-176.026,-176.026
